reading_plan_id,day_number,book_name,chapter_number,created_at,updated_at
17,28,Provérbios,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,28,Provérbios,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,29,Provérbios,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,29,Provérbios,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,30,Provérbios,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,30,Provérbios,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,31,Provérbios,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,31,Provérbios,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,32,Provérbios,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,32,Provérbios,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,33,Provérbios,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,33,Provérbios,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,33,Provérbios,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,34,Eclesiastes,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,35,Eclesiastes,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,36,Eclesiastes,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,37,Eclesiastes,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,38,Eclesiastes,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,39,Eclesiastes,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,40,Eclesiastes,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,41,Eclesiastes,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,42,Eclesiastes,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,43,Eclesiastes,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,44,Eclesiastes,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,45,Eclesiastes,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
